"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2"
"298","63069f585b35a5ec752fcd30","control_Dissimilar","0","DissimilarControl","Give","Take"
"299","63069f585b35a5ec752fcd30","control_Similar","5","SimilarControl","Ask","Inquire"
"300","63069f585b35a5ec752fcd30","test_ConceptualMatch","0","ConceptualMatchingOnly","like","despair"
"301","6717a3ab506a42c9725a54ab","control_MaxMatch","13","MaxMatch","tear","delete"
"302","6717a3ab506a42c9725a54ab","test_ConceptualMatch","21","ConceptualMatchingOnly","decorate","delete"
"303","6717a3ab506a42c9725a54ab","control_MaxMismatch","18","MaxMismatch","twinkle","discourage"
"304","6717a3ab506a42c9725a54ab","control_MaxMismatch","17","MaxMismatch","admire","rust"
"305","6717a3ab506a42c9725a54ab","test_ConceptualMatch","18","ConceptualMatchingOnly","decorate","tear"
"306","6717a3ab506a42c9725a54ab","control_MaxMismatch","18","MaxMismatch","decorate","irritate"
"307","6717a3ab506a42c9725a54ab","control_MaxMatch","91","MaxMatch","appreciate","like"
"308","6717a3ab506a42c9725a54ab","test_ValenceMatch","79","ValenceMatchingOnly","decorate","adore"
"309","6717a3ab506a42c9725a54ab","control_MaxMatch","59","MaxMatch","offend","despair"
"310","6717a3ab506a42c9725a54ab","control_Similar","88","SimilarControl","Get","Obtain"
"311","6717a3ab506a42c9725a54ab","test_ValenceMatch","27","ValenceMatchingOnly","burn","criticize"
"312","6717a3ab506a42c9725a54ab","control_MaxMismatch","33","MaxMismatch","impress","rust"
"313","6717a3ab506a42c9725a54ab","control_MaxMatch","69","MaxMatch","slaughter","slash"
"314","6717a3ab506a42c9725a54ab","test_ValenceMatch","63","ValenceMatchingOnly","repair","appreciate"
"315","6717a3ab506a42c9725a54ab","control_Similar","31","SimilarControl","End","Finish"
"316","6717a3ab506a42c9725a54ab","control_Similar","82","SimilarControl","Help","Assist"
"317","6717a3ab506a42c9725a54ab","test_ConceptualMatch","25","ConceptualMatchingOnly","build","crash"
"318","6717a3ab506a42c9725a54ab","control_Dissimilar","15","DissimilarControl","Rise","Fall"
"319","6717a3ab506a42c9725a54ab","control_Similar","93","SimilarControl","Speak","Talk"
"320","6717a3ab506a42c9725a54ab","test_ValenceMatch","25","ValenceMatchingOnly","twinkle","appreciate"
"321","6717a3ab506a42c9725a54ab","control_MaxMismatch","25","MaxMismatch","reassure","corrode"
"322","6717a3ab506a42c9725a54ab","control_Dissimilar","21","DissimilarControl","Enter","Exit"
"323","6717a3ab506a42c9725a54ab","test_ConceptualMatch","21","ConceptualMatchingOnly","content","criticize"
"324","6717a3ab506a42c9725a54ab","control_Dissimilar","17","DissimilarControl","Open","Close"
"325","6717a3ab506a42c9725a54ab","control_MaxMatch","13","MaxMatch","hug","twinkle"
"326","6717a3ab506a42c9725a54ab","test_ConceptualMatch","21","ConceptualMatchingOnly","decorate","hit"
"327","6717a3ab506a42c9725a54ab","control_Dissimilar","11","DissimilarControl","Push","Pull"
"328","6717a3ab506a42c9725a54ab","control_Dissimilar","17","DissimilarControl","Give","Take"
"329","6717a3ab506a42c9725a54ab","test_ConceptualMatch","20","ConceptualMatchingOnly","admire","criticize"
"330","6717a3ab506a42c9725a54ab","control_MaxMismatch","23","MaxMismatch","encourage","corrode"
"331","6717a3ab506a42c9725a54ab","control_Dissimilar","21","DissimilarControl","Come","Go"
"332","6717a3ab506a42c9725a54ab","test_ValenceMatch","88","ValenceMatchingOnly","decorate","like"
"333","6717a3ab506a42c9725a54ab","control_Similar","73","SimilarControl","Buy","Purchase"
"334","6717a3ab506a42c9725a54ab","control_MaxMismatch","21","MaxMismatch","content","delete"
"335","6717a3ab506a42c9725a54ab","test_ValenceMatch","68","ValenceMatchingOnly","build","encourage"
"336","6717a3ab506a42c9725a54ab","control_Similar","85","SimilarControl","Begin","Start"
"337","6717a3ab506a42c9725a54ab","control_MaxMismatch","73","MaxMismatch","reassure","hit"
"338","6717a3ab506a42c9725a54ab","test_ConceptualMatch","18","ConceptualMatchingOnly","decorate","burn"
"339","6717a3ab506a42c9725a54ab","control_MaxMatch","89","MaxMatch","dishonor","discourage"
"340","6717a3ab506a42c9725a54ab","control_MaxMatch","79","MaxMatch","dishonor","dread"
"341","6717a3ab506a42c9725a54ab","test_ValenceMatch","17","ValenceMatchingOnly","slash","offend"
"342","6717a3ab506a42c9725a54ab","control_MaxMismatch","24","MaxMismatch","cherish","corrode"
"343","6717a3ab506a42c9725a54ab","control_Dissimilar","22","DissimilarControl","Add","Remove"
"344","6717a3ab506a42c9725a54ab","test_ConceptualMatch","21","ConceptualMatchingOnly","produce","tear"
"345","6717a3ab506a42c9725a54ab","control_Dissimilar","18","DissimilarControl","Arrive","Leave"
"346","6717a3ab506a42c9725a54ab","control_Dissimilar","11","DissimilarControl","Increase","Decrease"
"347","6717a3ab506a42c9725a54ab","test_ValenceMatch","37","ValenceMatchingOnly","repair","content"
"348","6717a3ab506a42c9725a54ab","control_Dissimilar","16","DissimilarControl","Begin","End"
"349","6717a3ab506a42c9725a54ab","control_MaxMatch","70","MaxMatch","tear","burn"
"350","6717a3ab506a42c9725a54ab","test_ValenceMatch","77","ValenceMatchingOnly","slash","irritate"
"351","6717a3ab506a42c9725a54ab","control_Similar","0","SimilarControl","Ask","Inquire"
"352","6717a3ab506a42c9725a54ab","control_Similar","85","SimilarControl","Need","Require"
"353","6717a3ab506a42c9725a54ab","test_ConceptualMatch","13","ConceptualMatchingOnly","cherish","criticize"
"354","6717a3ab506a42c9725a54ab","control_MaxMismatch","15","MaxMismatch","admire","burn"
"355","6717a3ab506a42c9725a54ab","control_MaxMatch","82","MaxMatch","slaughter","tear"
"356","6717a3ab506a42c9725a54ab","test_ValenceMatch","82","ValenceMatchingOnly","decorate","admire"
"357","6717a3ab506a42c9725a54ab","control_MaxMatch","79","MaxMatch","crash","corrode"
"358","6717a3ab506a42c9725a54ab","control_Similar","84","SimilarControl","Show","Display"
"359","6717a3ab506a42c9725a54ab","test_ConceptualMatch","83","ConceptualMatchingOnly","repair","crash"
"360","6717a3ab506a42c9725a54ab","control_Similar","93","SimilarControl","Use","Employ"
"361","66b3989c1078687882a1a2a5","control_Similar","99","SimilarControl","Speak","Talk"
"362","66b3989c1078687882a1a2a5","test_ConceptualMatch","0","ConceptualMatchingOnly","admire","irritate"
"363","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","sculpt","discourage"
"364","66b3989c1078687882a1a2a5","control_Similar","99","SimilarControl","Ask","Inquire"
"365","66b3989c1078687882a1a2a5","test_ValenceMatch","47","ValenceMatchingOnly","repair","encourage"
"366","66b3989c1078687882a1a2a5","control_Similar","95","SimilarControl","Use","Employ"
"367","66b3989c1078687882a1a2a5","control_MaxMatch","0","MaxMatch","caress","twinkle"
"368","66b3989c1078687882a1a2a5","test_ValenceMatch","17","ValenceMatchingOnly","decorate","appreciate"
"369","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Open","Close"
"370","66b3989c1078687882a1a2a5","control_Similar","99","SimilarControl","Begin","Start"
"371","66b3989c1078687882a1a2a5","test_ConceptualMatch","36","ConceptualMatchingOnly","clean","slash"
"372","66b3989c1078687882a1a2a5","control_MaxMatch","62","MaxMatch","hit","delete"
"373","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Rise","Fall"
"374","66b3989c1078687882a1a2a5","test_ValenceMatch","90","ValenceMatchingOnly","hit","embarrass"
"375","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Give","Take"
"376","66b3989c1078687882a1a2a5","control_MaxMatch","76","MaxMatch","despair","discourage"
"377","66b3989c1078687882a1a2a5","test_ValenceMatch","82","ValenceMatchingOnly","repair","impress"
"378","66b3989c1078687882a1a2a5","control_MaxMatch","99","MaxMatch","encourage","reassure"
"379","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","hug","irritate"
"380","66b3989c1078687882a1a2a5","test_ConceptualMatch","0","ConceptualMatchingOnly","twinkle","crash"
"381","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Come","Go"
"382","66b3989c1078687882a1a2a5","control_Dissimilar","1","DissimilarControl","Arrive","Leave"
"383","66b3989c1078687882a1a2a5","test_ValenceMatch","81","ValenceMatchingOnly","clean","encourage"
"384","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","admire","delete"
"385","66b3989c1078687882a1a2a5","control_MaxMatch","82","MaxMatch","displease","dread"
"386","66b3989c1078687882a1a2a5","test_ConceptualMatch","0","ConceptualMatchingOnly","hug","tear"
"387","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Enter","Exit"
"388","66b3989c1078687882a1a2a5","control_MaxMatch","89","MaxMatch","slash","burn"
"389","66b3989c1078687882a1a2a5","test_ValenceMatch","82","ValenceMatchingOnly","burn","dread"
"390","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","decorate","dread"
"391","66b3989c1078687882a1a2a5","control_Similar","95","SimilarControl","Buy","Purchase"
"392","66b3989c1078687882a1a2a5","test_ConceptualMatch","8","ConceptualMatchingOnly","content","dishonor"
"393","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","content","delete"
"394","66b3989c1078687882a1a2a5","control_Similar","99","SimilarControl","End","Finish"
"395","66b3989c1078687882a1a2a5","test_ConceptualMatch","0","ConceptualMatchingOnly","twinkle","stain"
"396","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Add","Remove"
"397","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","content","slaughter"
"398","66b3989c1078687882a1a2a5","test_ConceptualMatch","0","ConceptualMatchingOnly","cuddle","crash"
"399","66b3989c1078687882a1a2a5","control_MaxMatch","96","MaxMatch","dishonor","embarrass"
"400","66b3989c1078687882a1a2a5","control_Similar","98","SimilarControl","Help","Assist"
"401","66b3989c1078687882a1a2a5","test_ConceptualMatch","3","ConceptualMatchingOnly","appreciate","offend"
"402","66b3989c1078687882a1a2a5","control_MaxMatch","99","MaxMatch","embarrass","discourage"
"403","66b3989c1078687882a1a2a5","control_Similar","99","SimilarControl","Get","Obtain"
"404","66b3989c1078687882a1a2a5","test_ConceptualMatch","69","ConceptualMatchingOnly","sculpt","stain"
"405","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","appreciate","slash"
"406","66b3989c1078687882a1a2a5","control_Similar","99","SimilarControl","Need","Require"
"407","66b3989c1078687882a1a2a5","test_ValenceMatch","82","ValenceMatchingOnly","produce","like"
"408","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","produce","despair"
"409","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Begin","End"
"410","66b3989c1078687882a1a2a5","test_ValenceMatch","82","ValenceMatchingOnly","tear","despair"
"411","66b3989c1078687882a1a2a5","control_Dissimilar","0","DissimilarControl","Increase","Decrease"
"412","66b3989c1078687882a1a2a5","control_Similar","97","SimilarControl","Show","Display"
"413","66b3989c1078687882a1a2a5","test_ValenceMatch","84","ValenceMatchingOnly","stain","irritate"
"414","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","reassure","slaughter"
"415","66b3989c1078687882a1a2a5","control_Dissimilar","66","DissimilarControl","Push","Pull"
"416","66b3989c1078687882a1a2a5","test_ValenceMatch","92","ValenceMatchingOnly","produce","encourage"
"417","66b3989c1078687882a1a2a5","control_MaxMatch","94","MaxMatch","irritate","dismay"
"418","66b3989c1078687882a1a2a5","control_MaxMismatch","0","MaxMismatch","build","dread"
"419","66b3989c1078687882a1a2a5","test_ConceptualMatch","0","ConceptualMatchingOnly","cuddle","hit"
"420","66b3989c1078687882a1a2a5","control_MaxMatch","87","MaxMatch","caress","hug"
"421","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Come","Go"
"422","652fcdc57cc2ae3b4731184b","test_ValenceMatch","0","ValenceMatchingOnly","delete","embarrass"
"423","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Push","Pull"
"424","652fcdc57cc2ae3b4731184b","control_MaxMatch","99","MaxMatch","like","reassure"
"425","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","adore","embarrass"
"426","652fcdc57cc2ae3b4731184b","control_MaxMismatch","0","MaxMismatch","build","displease"
"427","652fcdc57cc2ae3b4731184b","control_MaxMatch","0","MaxMatch","tear","hit"
"428","652fcdc57cc2ae3b4731184b","test_ValenceMatch","43","ValenceMatchingOnly","build","appreciate"
"429","652fcdc57cc2ae3b4731184b","control_MaxMatch","97","MaxMatch","appreciate","admire"
"430","652fcdc57cc2ae3b4731184b","control_MaxMatch","99","MaxMatch","respect","cherish"
"431","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","impress","discourage"
"432","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","Buy","Purchase"
"433","652fcdc57cc2ae3b4731184b","control_MaxMismatch","38","MaxMismatch","content","corrode"
"434","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","build","crash"
"435","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Begin","End"
"436","652fcdc57cc2ae3b4731184b","control_MaxMismatch","65","MaxMismatch","decorate","despair"
"437","652fcdc57cc2ae3b4731184b","test_ValenceMatch","58","ValenceMatchingOnly","twinkle","encourage"
"438","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","Ask","Inquire"
"439","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Open","Close"
"440","652fcdc57cc2ae3b4731184b","test_ValenceMatch","99","ValenceMatchingOnly","stain","offend"
"441","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Add","Remove"
"442","652fcdc57cc2ae3b4731184b","control_MaxMatch","0","MaxMatch","produce","decorate"
"443","652fcdc57cc2ae3b4731184b","test_ValenceMatch","99","ValenceMatchingOnly","slaughter","dishonor"
"444","652fcdc57cc2ae3b4731184b","control_MaxMatch","85","MaxMatch","cuddle","repair"
"445","652fcdc57cc2ae3b4731184b","control_Similar","98","SimilarControl","Begin","Start"
"446","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","hug","slash"
"447","652fcdc57cc2ae3b4731184b","control_MaxMatch","52","MaxMatch","cuddle","produce"
"448","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Rise","Fall"
"449","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","adore","criticize"
"450","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Increase","Decrease"
"451","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Enter","Exit"
"452","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","impress","offend"
"453","652fcdc57cc2ae3b4731184b","control_MaxMatch","99","MaxMatch","encourage","adore"
"454","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","End","Finish"
"455","652fcdc57cc2ae3b4731184b","test_ValenceMatch","0","ValenceMatchingOnly","clean","encourage"
"456","652fcdc57cc2ae3b4731184b","control_MaxMismatch","0","MaxMismatch","adore","slaughter"
"457","652fcdc57cc2ae3b4731184b","control_MaxMismatch","97","MaxMismatch","hug","embarrass"
"458","652fcdc57cc2ae3b4731184b","test_ValenceMatch","99","ValenceMatchingOnly","slaughter","offend"
"459","652fcdc57cc2ae3b4731184b","control_Similar","98","SimilarControl","Help","Assist"
"460","652fcdc57cc2ae3b4731184b","control_MaxMismatch","0","MaxMismatch","cherish","crash"
"461","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","sculpt","rust"
"462","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","Speak","Talk"
"463","652fcdc57cc2ae3b4731184b","control_MaxMismatch","0","MaxMismatch","decorate","dishonor"
"464","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","admire","offend"
"465","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Give","Take"
"466","652fcdc57cc2ae3b4731184b","control_Similar","67","SimilarControl","Use","Employ"
"467","652fcdc57cc2ae3b4731184b","test_ValenceMatch","0","ValenceMatchingOnly","produce","adore"
"468","652fcdc57cc2ae3b4731184b","control_MaxMismatch","0","MaxMismatch","caress","dismay"
"469","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","Get","Obtain"
"470","652fcdc57cc2ae3b4731184b","test_ValenceMatch","68","ValenceMatchingOnly","burn","irritate"
"471","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","Need","Require"
"472","652fcdc57cc2ae3b4731184b","control_MaxMismatch","38","MaxMismatch","sculpt","embarrass"
"473","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","encourage","dread"
"474","652fcdc57cc2ae3b4731184b","control_Dissimilar","0","DissimilarControl","Arrive","Leave"
"475","652fcdc57cc2ae3b4731184b","control_MaxMatch","0","MaxMatch","hug","decorate"
"476","652fcdc57cc2ae3b4731184b","test_ValenceMatch","0","ValenceMatchingOnly","sculpt","impress"
"477","652fcdc57cc2ae3b4731184b","control_MaxMatch","40","MaxMatch","slaughter","tear"
"478","652fcdc57cc2ae3b4731184b","control_MaxMismatch","0","MaxMismatch","like","tear"
"479","652fcdc57cc2ae3b4731184b","test_ConceptualMatch","0","ConceptualMatchingOnly","produce","delete"
"480","652fcdc57cc2ae3b4731184b","control_Similar","99","SimilarControl","Show","Display"
"481","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Use","Employ"
"482","675088c65bc8f118eaac066a","test_ValenceMatch","60","ValenceMatchingOnly","delete","offend"
"483","675088c65bc8f118eaac066a","control_MaxMatch","0","MaxMatch","hug","twinkle"
"484","675088c65bc8f118eaac066a","control_Dissimilar","0","DissimilarControl","Come","Go"
"485","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","admire","irritate"
"486","675088c65bc8f118eaac066a","control_Dissimilar","26","DissimilarControl","Increase","Decrease"
"487","675088c65bc8f118eaac066a","control_MaxMatch","99","MaxMatch","despair","criticize"
"488","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","sculpt","content"
"489","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","appreciate","hit"
"490","675088c65bc8f118eaac066a","control_Dissimilar","37","DissimilarControl","Open","Close"
"491","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","produce","slaughter"
"492","675088c65bc8f118eaac066a","control_MaxMatch","0","MaxMatch","hug","produce"
"493","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","clean","criticize"
"494","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","admire","dread"
"495","675088c65bc8f118eaac066a","control_MaxMatch","99","MaxMatch","offend","discourage"
"496","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","produce","displease"
"497","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","decorate","encourage"
"498","675088c65bc8f118eaac066a","control_MaxMatch","0","MaxMatch","cuddle","build"
"499","675088c65bc8f118eaac066a","control_MaxMatch","99","MaxMatch","like","admire"
"500","675088c65bc8f118eaac066a","test_ConceptualMatch","31","ConceptualMatchingOnly","impress","dishonor"
"501","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","hug","embarrass"
"502","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Help","Assist"
"503","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","slash","offend"
"504","675088c65bc8f118eaac066a","control_Dissimilar","60","DissimilarControl","Arrive","Leave"
"505","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","impress","slaughter"
"506","675088c65bc8f118eaac066a","test_ConceptualMatch","33","ConceptualMatchingOnly","appreciate","discourage"
"507","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","reassure","hit"
"508","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Show","Display"
"509","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","decorate","content"
"510","675088c65bc8f118eaac066a","control_Dissimilar","30","DissimilarControl","Begin","End"
"511","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","sculpt","discourage"
"512","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","crash","dishonor"
"513","675088c65bc8f118eaac066a","control_Dissimilar","57","DissimilarControl","Rise","Fall"
"514","675088c65bc8f118eaac066a","control_MaxMatch","0","MaxMatch","embarrass","dismay"
"515","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","stain","dread"
"516","675088c65bc8f118eaac066a","control_Dissimilar","0","DissimilarControl","Give","Take"
"517","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","build","despair"
"518","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","like","irritate"
"519","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","respect","slash"
"520","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","End","Finish"
"521","675088c65bc8f118eaac066a","test_ValenceMatch","35","ValenceMatchingOnly","slaughter","dismay"
"522","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Need","Require"
"523","675088c65bc8f118eaac066a","control_MaxMatch","0","MaxMatch","build","twinkle"
"524","675088c65bc8f118eaac066a","test_ConceptualMatch","99","ConceptualMatchingOnly","like","criticize"
"525","675088c65bc8f118eaac066a","control_Dissimilar","61","DissimilarControl","Enter","Exit"
"526","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Ask","Inquire"
"527","675088c65bc8f118eaac066a","test_ValenceMatch","99","ValenceMatchingOnly","caress","encourage"
"528","675088c65bc8f118eaac066a","control_MaxMatch","99","MaxMatch","embarrass","dread"
"529","675088c65bc8f118eaac066a","control_MaxMismatch","0","MaxMismatch","cherish","delete"
"530","675088c65bc8f118eaac066a","test_ValenceMatch","0","ValenceMatchingOnly","rust","embarrass"
"531","675088c65bc8f118eaac066a","control_MaxMatch","97","MaxMatch","impress","like"
"532","675088c65bc8f118eaac066a","control_Dissimilar","33","DissimilarControl","Push","Pull"
"533","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","hug","corrode"
"534","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Buy","Purchase"
"535","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Get","Obtain"
"536","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","reassure","dishonor"
"537","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Speak","Talk"
"538","675088c65bc8f118eaac066a","control_Dissimilar","33","DissimilarControl","Add","Remove"
"539","675088c65bc8f118eaac066a","test_ConceptualMatch","0","ConceptualMatchingOnly","build","corrode"
"540","675088c65bc8f118eaac066a","control_Similar","99","SimilarControl","Begin","Start"
"541","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","sculpt","criticize"
"542","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","produce","corrode"
"543","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","reassure","corrode"
"544","5d55d43e25dd4c00174122dc","control_Similar","70","SimilarControl","Ask","Inquire"
"545","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","caress","burn"
"546","5d55d43e25dd4c00174122dc","control_MaxMatch","60","MaxMatch","slash","burn"
"547","5d55d43e25dd4c00174122dc","control_MaxMatch","71","MaxMatch","despair","displease"
"548","5d55d43e25dd4c00174122dc","test_ValenceMatch","5","ValenceMatchingOnly","repair","admire"
"549","5d55d43e25dd4c00174122dc","control_Dissimilar","59","DissimilarControl","Come","Go"
"550","5d55d43e25dd4c00174122dc","control_Similar","93","SimilarControl","Buy","Purchase"
"551","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","sculpt","corrode"
"552","5d55d43e25dd4c00174122dc","control_MaxMatch","39","MaxMatch","caress","produce"
"553","5d55d43e25dd4c00174122dc","control_Dissimilar","46","DissimilarControl","Increase","Decrease"
"554","5d55d43e25dd4c00174122dc","test_ConceptualMatch","47","ConceptualMatchingOnly","decorate","stain"
"555","5d55d43e25dd4c00174122dc","control_MaxMatch","40","MaxMatch","content","impress"
"556","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","decorate","despair"
"557","5d55d43e25dd4c00174122dc","test_ValenceMatch","36","ValenceMatchingOnly","caress","reassure"
"558","5d55d43e25dd4c00174122dc","control_Dissimilar","41","DissimilarControl","Give","Take"
"559","5d55d43e25dd4c00174122dc","control_MaxMatch","0","MaxMatch","tear","stain"
"560","5d55d43e25dd4c00174122dc","test_ValenceMatch","21","ValenceMatchingOnly","decorate","respect"
"561","5d55d43e25dd4c00174122dc","control_MaxMatch","17","MaxMatch","rust","slash"
"562","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","caress","offend"
"563","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","cuddle","rust"
"564","5d55d43e25dd4c00174122dc","control_Similar","34","SimilarControl","Show","Display"
"565","5d55d43e25dd4c00174122dc","control_MaxMatch","44","MaxMatch","content","respect"
"566","5d55d43e25dd4c00174122dc","test_ValenceMatch","40","ValenceMatchingOnly","crash","dread"
"567","5d55d43e25dd4c00174122dc","control_Similar","84","SimilarControl","Need","Require"
"568","5d55d43e25dd4c00174122dc","control_Dissimilar","41","DissimilarControl","Enter","Exit"
"569","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","appreciate","embarrass"
"570","5d55d43e25dd4c00174122dc","control_Dissimilar","45","DissimilarControl","Rise","Fall"
"571","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","repair","offend"
"572","5d55d43e25dd4c00174122dc","test_ValenceMatch","72","ValenceMatchingOnly","hug","like"
"573","5d55d43e25dd4c00174122dc","control_Similar","97","SimilarControl","Use","Employ"
"574","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","admire","hit"
"575","5d55d43e25dd4c00174122dc","test_ValenceMatch","33","ValenceMatchingOnly","stain","discourage"
"576","5d55d43e25dd4c00174122dc","control_MaxMatch","0","MaxMatch","caress","sculpt"
"577","5d55d43e25dd4c00174122dc","control_MaxMatch","44","MaxMatch","slaughter","stain"
"578","5d55d43e25dd4c00174122dc","test_ConceptualMatch","5","ConceptualMatchingOnly","respect","offend"
"579","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","hug","dismay"
"580","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","appreciate","slash"
"581","5d55d43e25dd4c00174122dc","test_ConceptualMatch","6","ConceptualMatchingOnly","like","dismay"
"582","5d55d43e25dd4c00174122dc","control_Similar","81","SimilarControl","Begin","Start"
"583","5d55d43e25dd4c00174122dc","control_Dissimilar","33","DissimilarControl","Begin","End"
"584","5d55d43e25dd4c00174122dc","test_ValenceMatch","0","ValenceMatchingOnly","decorate","reassure"
"585","5d55d43e25dd4c00174122dc","control_Similar","99","SimilarControl","Speak","Talk"
"586","5d55d43e25dd4c00174122dc","control_Similar","88","SimilarControl","Get","Obtain"
"587","5d55d43e25dd4c00174122dc","test_ValenceMatch","29","ValenceMatchingOnly","hit","despair"
