Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,FeatureMatchSpecific
disloyal,thankful,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,splendid,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,possible,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,sensible,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,mindful,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,pleasant,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,helpful,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,divine,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
disloyal,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
disloyal,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
sunny,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunny,sunny,concrete-positive,concrete-positive,SelfPair,cp-cp
sunny,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunny,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunny,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunny,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
lilac,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,lilac,concrete-positive,concrete-positive,SelfPair,cp-cp
lilac,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
lilac,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
lilac,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
lilac,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
human,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,human,concrete-positive,concrete-positive,SelfPair,cp-cp
human,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
human,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
human,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
human,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
female,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,female,concrete-positive,concrete-positive,SelfPair,cp-cp
female,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
female,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
female,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
female,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
newborn,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,newborn,concrete-positive,concrete-positive,SelfPair,cp-cp
newborn,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
newborn,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
newborn,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
newborn,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
blooming,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,blooming,concrete-positive,concrete-positive,SelfPair,cp-cp
blooming,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
blooming,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
blooming,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
blooming,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
orange,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,orange,concrete-positive,concrete-positive,SelfPair,cp-cp
orange,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
orange,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
orange,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
orange,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
starry,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,starry,concrete-positive,concrete-positive,SelfPair,cp-cp
starry,pregnant,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
starry,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
starry,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
starry,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,worthless,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,awful,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,evil,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,soulless,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,heartless,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,sexist,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,crappy,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,stupid,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,sinful,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,disloyal,concrete-positive,abstract-negative,MaxMismatch,cp-an
pregnant,sunny,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,lilac,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,human,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,female,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,newborn,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,blooming,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,orange,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,starry,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,pregnant,concrete-positive,concrete-positive,SelfPair,cp-cp
pregnant,handmade,concrete-positive,concrete-positive,MaxMatch,cp-cp
pregnant,honest,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,possible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,divine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
pregnant,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
pregnant,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
